datetime,temperature,humidity,pressure,wind_speed,wind_direction,precipitation,cloud_cover,uv_index,visibility,latitude,longitude,elevation,month,hour,day_of_week
2020-08-13 13:00:00,13.26,83.91,1026.96,3.48,73.53,0.0,58.86,3.18,20.56,48.6805,-71.7811,44.81,8,13,3
2020-08-13 14:00:00,14.3,88.03,1032.92,5.42,145.94,0.0,69.72,2.1,22.78,54.3838,-92.2601,378.24,8,14,3
2020-08-13 15:00:00,16.47,78.8,1045.85,2.92,88.7,0.0,76.75,1.32,20.61,23.147,-88.8692,137.27,8,15,3
2020-08-13 16:00:00,17.36,72.25,1028.43,10.33,152.1,0.0,51.47,1.94,24.38,35.5955,-79.6782,24.45,8,16,3
2020-08-13 17:00:00,8.26,85.45,1006.98,2.36,224.1,0.0,85.19,0.31,22.66,45.5686,-89.528,0.09,8,17,3
2020-08-13 18:00:00,7.34,80.37,1017.79,6.99,110.01,0.0,75.07,0.0,20.43,32.5033,-62.6071,22.83,8,18,3
2020-08-13 19:00:00,9.72,68.77,1016.91,10.34,18.03,0.0,54.98,0.0,20.2,35.1842,-67.8548,130.72,8,19,3
2020-08-13 20:00:00,4.42,93.14,1041.12,15.83,128.66,0.0,67.83,0.0,21.66,31.1964,-69.653,5.16,8,20,3
2020-08-13 21:00:00,13.1,73.99,1012.45,7.15,111.07,0.0,55.94,0.0,24.97,43.9938,-66.9858,82.58,8,21,3
2020-08-13 22:00:00,6.06,77.37,1039.94,8.23,204.05,0.0,83.01,0.0,23.22,31.6755,-77.684,207.39,8,22,3
2020-08-13 23:00:00,4.77,93.08,1019.94,11.94,133.56,0.0,85.54,0.0,21.65,38.7064,-90.5957,324.65,8,23,3
2020-08-14 00:00:00,1.3,89.76,1017.97,3.84,232.9,0.0,94.88,0.0,20.55,40.4259,-55.7464,127.13,8,0,4
2020-08-14 01:00:00,8.67,76.87,1012.51,2.79,224.68,0.0,51.65,0.0,21.99,49.1084,-74.0665,154.71,8,1,4
2020-08-14 02:00:00,2.6,74.08,1043.3,9.54,181.86,0.0,49.16,0.0,20.63,35.2598,-92.6378,164.72,8,2,4
2020-08-14 03:00:00,8.35,78.38,1027.8,9.44,136.11,0.0,31.73,0.0,22.41,33.5267,-63.0759,16.03,8,3,4
2020-08-14 04:00:00,6.2,98.76,1029.88,2.02,203.11,0.0,95.5,0.0,20.48,30.2324,-90.8472,73.25,8,4,4
2020-08-14 05:00:00,8.0,72.95,997.49,10.1,181.07,0.0,47.07,0.0,21.92,54.3861,-75.843,179.75,8,5,4
2020-08-14 06:00:00,11.79,65.82,1036.42,4.01,276.04,0.0,72.6,0.0,17.92,44.4967,-78.515,108.2,8,6,4
2020-08-14 07:00:00,9.69,75.02,995.9,3.93,206.68,0.0,58.94,0.85,22.77,36.4843,-59.7735,109.19,8,7,4
2020-08-14 08:00:00,9.53,94.66,1013.86,22.29,216.8,0.0,68.4,1.26,19.79,44.2101,-61.2944,302.97,8,8,4
2020-08-14 09:00:00,9.15,97.09,1009.81,2.24,254.89,0.58,70.19,1.69,17.04,51.7103,-92.8489,24.38,8,9,4
2020-08-14 10:00:00,11.18,86.52,1018.91,6.54,261.78,0.0,55.63,3.07,15.86,42.6154,-82.7578,80.92,8,10,4
2020-08-14 11:00:00,17.77,68.22,1038.76,1.07,189.9,0.0,56.28,3.38,21.61,54.4685,-48.5639,358.74,8,11,4
2020-08-14 12:00:00,20.75,75.22,1017.75,0.55,204.89,0.0,54.65,3.63,23.98,40.2288,-63.466,84.76,8,12,4
2020-08-14 13:00:00,12.47,56.87,1028.42,0.44,38.13,0.0,23.91,5.88,24.44,58.3848,-66.7064,104.97,8,13,4
2020-08-14 14:00:00,18.49,73.98,1011.87,1.23,90.4,0.0,37.45,4.33,21.99,29.6555,-83.6234,241.81,8,14,4
2020-08-14 15:00:00,19.61,79.4,1017.77,9.18,250.94,0.0,50.96,2.77,20.82,31.5745,-70.1033,157.27,8,15,4
2020-08-14 16:00:00,9.62,75.75,1031.13,12.22,154.53,0.0,56.42,1.74,21.49,51.3043,-58.623,43.08,8,16,4
2020-08-14 17:00:00,6.86,94.81,981.24,18.65,237.88,0.0,87.36,0.26,22.41,45.3629,-65.6562,114.68,8,17,4
2020-08-14 18:00:00,6.77,91.75,998.88,0.0,270.79,0.0,60.6,0.0,20.06,42.8883,-66.6212,208.26,8,18,4
2020-08-14 19:00:00,6.33,87.31,1020.73,0.99,129.05,0.0,67.53,0.0,18.08,48.1722,-73.6939,9.51,8,19,4
2020-08-14 20:00:00,7.42,63.67,1021.16,2.33,153.05,0.0,31.59,0.0,25.53,30.9661,-78.6488,74.18,8,20,4
2020-08-14 21:00:00,1.96,83.09,1006.76,1.91,147.06,0.0,64.84,0.0,24.37,28.2919,-68.7405,53.81,8,21,4
2020-08-14 22:00:00,0.46,100.0,1031.67,7.54,153.84,0.0,84.34,0.0,20.97,41.5855,-80.5311,119.66,8,22,4
2020-08-14 23:00:00,8.58,86.69,1009.8,3.38,173.31,0.0,80.35,0.0,23.32,43.3543,-45.8498,125.56,8,23,4
2020-08-15 00:00:00,4.13,74.43,1038.42,0.0,175.62,0.0,45.43,0.0,26.07,49.6956,-88.8859,9.06,8,0,5
2020-08-15 01:00:00,4.99,100.0,1009.04,0.0,96.3,0.0,65.75,0.0,23.4,50.0185,-78.2709,85.82,8,1,5
2020-08-15 02:00:00,2.65,93.57,1008.25,0.4,277.36,0.0,52.43,0.0,18.52,15.4605,-71.2835,155.25,8,2,5
2020-08-15 03:00:00,8.13,92.77,996.39,4.44,64.07,0.0,76.27,0.0,23.05,44.6362,-69.3484,46.9,8,3,5
2020-08-15 04:00:00,3.33,74.49,1008.78,0.0,151.29,0.0,34.94,0.0,23.53,32.9077,-87.0995,30.53,8,4,5
2020-08-15 05:00:00,9.28,94.03,1018.0,0.86,174.34,0.0,80.85,0.0,23.26,50.2974,-74.9496,163.25,8,5,5
2020-08-15 06:00:00,4.17,89.95,1016.94,0.0,89.8,0.0,67.53,0.0,21.43,38.483,-70.9785,142.58,8,6,5
2020-08-15 07:00:00,12.23,87.71,1008.77,19.31,206.56,0.0,68.62,0.65,22.66,34.5503,-68.1548,173.45,8,7,5
2020-08-15 08:00:00,11.3,80.84,1004.89,0.0,207.66,0.0,37.06,2.52,25.96,61.4516,-73.5059,197.81,8,8,5
2020-08-15 09:00:00,16.51,87.28,1007.47,2.46,82.27,0.0,81.02,1.07,19.68,27.6901,-78.3514,52.43,8,9,5
2020-08-15 10:00:00,17.7,79.17,1015.22,1.4,191.02,0.0,35.7,4.45,22.02,22.4455,-77.3926,120.38,8,10,5
2020-08-15 11:00:00,9.8,99.42,1024.59,3.92,128.34,0.0,69.3,2.37,20.44,39.6441,-80.6559,266.64,8,11,5
2020-08-15 12:00:00,17.63,78.59,1017.37,0.0,120.35,0.0,78.4,1.73,20.12,31.8322,-97.2714,28.15,8,12,5
2020-08-15 13:00:00,11.78,76.9,995.99,0.0,160.6,0.0,70.87,2.25,19.14,41.0054,-56.3853,253.63,8,13,5
2020-08-15 14:00:00,12.78,91.01,1007.99,0.0,120.75,0.0,90.31,0.67,21.22,56.4027,-74.605,39.07,8,14,5
2020-08-15 15:00:00,17.97,89.81,1023.63,0.2,190.19,0.0,81.82,1.03,19.45,33.6438,-88.8777,162.47,8,15,5
2020-08-15 16:00:00,8.13,75.73,1013.89,0.0,155.78,0.0,55.48,1.78,20.77,56.997,-80.206,261.14,8,16,5
2020-08-15 17:00:00,11.56,78.32,1022.18,0.48,138.76,0.0,75.7,0.5,23.03,47.3126,-77.2542,3.3,8,17,5
2020-08-15 18:00:00,7.86,100.0,1015.99,3.93,275.67,0.0,100.0,0.0,22.32,57.758,-68.5594,149.62,8,18,5
2020-08-15 19:00:00,9.56,88.19,1028.75,13.81,111.54,0.0,59.67,0.0,23.11,38.6034,-86.7804,164.26,8,19,5
2020-08-15 20:00:00,3.63,78.71,998.22,4.04,122.23,0.0,60.13,0.0,23.2,17.7386,-63.2818,328.92,8,20,5
2020-08-15 21:00:00,10.81,63.85,1001.91,0.0,199.59,0.0,24.56,0.0,24.46,63.3579,-81.3791,362.21,8,21,5
2020-08-15 22:00:00,1.84,100.0,1006.03,7.27,39.86,0.0,72.81,0.0,21.58,31.2104,-78.1775,194.78,8,22,5
2020-08-15 23:00:00,2.76,92.01,998.84,17.23,148.02,0.0,43.47,0.0,20.72,41.4688,-74.045,33.88,8,23,5
2020-08-16 00:00:00,1.74,76.39,1019.0,2.38,136.14,0.0,57.46,0.0,22.53,45.6135,-52.4701,8.65,8,0,6
2020-08-16 01:00:00,3.94,78.5,999.04,5.22,67.17,0.0,78.3,0.0,23.2,35.6802,-90.6454,95.52,8,1,6
2020-08-16 02:00:00,4.04,86.22,1024.5,3.44,255.5,0.0,55.64,0.0,18.98,52.2996,-83.2165,81.11,8,2,6
2020-08-16 03:00:00,7.58,100.0,981.61,3.03,220.97,0.0,92.46,0.0,25.16,42.213,-77.9289,115.84,8,3,6
2020-08-16 04:00:00,5.02,90.7,996.4,9.44,108.0,0.0,92.93,0.0,16.66,42.6227,-77.7089,19.62,8,4,6
2020-08-16 05:00:00,6.75,100.0,1012.05,8.61,260.02,0.0,73.28,0.0,17.63,31.7309,-83.7252,29.33,8,5,6
2020-08-16 06:00:00,10.85,81.22,980.66,2.37,143.5,0.0,63.46,0.0,22.4,45.2758,-72.8449,69.21,8,6,6
2020-08-16 07:00:00,16.82,54.94,990.22,3.93,221.36,0.0,37.28,1.3,22.69,24.2228,-77.8107,43.68,8,7,6
2020-08-16 08:00:00,14.01,65.95,1031.16,1.79,335.56,0.0,41.65,2.33,22.18,50.1504,-63.1659,22.48,8,8,6
2020-08-16 09:00:00,12.11,80.16,992.17,1.56,146.34,0.0,65.5,1.95,23.87,42.1964,-80.5063,66.35,8,9,6
2020-08-16 10:00:00,12.85,89.12,1016.11,7.61,199.94,0.0,100.0,0.0,20.89,14.6448,-52.1156,86.33,8,10,6
2020-08-16 11:00:00,12.51,69.14,1033.66,2.54,183.32,0.0,57.13,3.31,19.55,52.6518,-55.6718,24.26,8,11,6
2020-08-16 12:00:00,17.14,91.33,1012.16,8.1,246.27,0.0,77.84,1.77,19.59,50.257,-79.3642,65.43,8,12,6
2020-08-16 13:00:00,9.4,89.75,1004.81,8.72,215.48,0.0,57.76,3.26,17.9,33.2116,-81.4018,223.47,8,13,6
2020-08-16 14:00:00,17.17,68.95,1019.58,7.54,173.42,0.0,70.35,2.05,22.78,54.0064,-90.6057,102.19,8,14,6
2020-08-16 15:00:00,12.45,70.95,994.66,3.75,148.34,3.49,91.51,0.48,15.4,49.282,-64.4676,133.28,8,15,6
2020-08-16 16:00:00,11.39,89.4,1004.94,4.97,224.22,0.67,91.38,0.34,19.54,52.0813,-86.0761,179.56,8,16,6
2020-08-16 17:00:00,7.69,80.83,984.76,7.28,244.52,0.0,71.4,0.59,20.14,43.4248,-55.9001,185.69,8,17,6
2020-08-16 18:00:00,10.3,82.95,1010.06,10.44,206.19,0.0,76.95,0.0,21.58,55.3359,-81.3674,123.91,8,18,6
2020-08-16 19:00:00,9.66,91.87,1009.11,11.12,172.79,0.0,78.51,0.0,23.04,41.0542,-87.5361,72.61,8,19,6
2020-08-16 20:00:00,4.42,70.46,1009.38,8.07,260.0,0.0,44.66,0.0,23.4,39.6266,-66.6919,137.95,8,20,6
2020-08-16 21:00:00,8.95,90.83,1013.91,5.08,212.75,0.0,74.57,0.0,26.42,46.3287,-61.4858,8.03,8,21,6
2020-08-16 22:00:00,7.9,70.63,1001.05,5.09,228.72,0.0,47.31,0.0,22.77,37.4947,-77.035,96.04,8,22,6
2020-08-16 23:00:00,-0.75,83.92,979.89,8.9,147.49,0.0,69.59,0.0,20.65,47.3137,-86.4118,6.03,8,23,6
2020-08-17 00:00:00,2.18,85.62,993.49,5.15,107.16,0.0,46.56,0.0,23.7,43.378,-73.8319,23.65,8,0,0
2020-08-17 01:00:00,4.92,85.83,1025.11,4.4,158.75,0.94,62.74,0.0,23.83,40.8626,-74.0182,78.55,8,1,0
2020-08-17 02:00:00,8.0,95.24,990.19,3.34,86.86,0.0,71.89,0.0,19.38,73.2397,-75.6551,93.5,8,2,0
2020-08-17 03:00:00,4.08,93.07,1014.99,10.31,148.71,0.0,90.83,0.0,20.83,43.9292,-76.0947,15.26,8,3,0
2020-08-17 04:00:00,3.41,78.68,989.08,2.08,143.31,0.0,62.93,0.0,22.15,50.0017,-65.0367,212.37,8,4,0
2020-08-17 05:00:00,7.98,76.04,1016.11,3.17,46.2,0.0,57.46,0.0,22.56,54.6251,-67.7043,7.57,8,5,0
2020-08-17 06:00:00,8.29,92.79,996.48,3.58,188.86,0.0,48.51,0.0,18.74,47.2607,-68.5364,40.89,8,6,0
2020-08-17 07:00:00,2.45,84.18,991.78,9.04,173.81,0.0,89.97,0.21,22.69,43.2022,-49.6721,76.47,8,7,0
2020-08-17 08:00:00,6.7,59.13,1016.26,3.41,126.18,0.0,64.79,1.41,23.88,61.6083,-74.0409,1.97,8,8,0
2020-08-17 09:00:00,8.93,92.09,1014.08,1.1,186.12,0.0,63.3,2.08,20.03,28.3622,-66.3651,83.07,8,9,0
2020-08-17 10:00:00,13.44,79.35,974.65,3.85,77.37,0.0,51.52,3.36,21.42,54.0245,-74.0124,11.06,8,10,0
2020-08-17 11:00:00,11.24,92.14,1026.15,4.79,207.23,0.0,66.53,2.59,24.71,43.3156,-61.8421,147.51,8,11,0
2020-08-17 12:00:00,15.03,83.39,982.97,10.17,74.19,0.0,57.32,3.41,20.93,41.8831,-78.6314,231.04,8,12,0
2020-08-17 13:00:00,14.78,76.57,1030.29,7.04,60.92,0.0,56.5,3.36,19.44,44.5379,-62.0411,84.67,8,13,0
2020-08-17 14:00:00,16.34,85.13,1013.68,0.7,189.06,0.0,88.06,0.83,21.66,65.0879,-46.3428,164.92,8,14,0
2020-08-17 15:00:00,16.33,71.1,1005.65,1.4,120.14,0.0,83.87,0.91,22.28,48.5823,-71.5527,19.93,8,15,0
2020-08-17 16:00:00,5.67,74.06,1027.0,0.13,102.8,0.0,73.0,1.08,25.94,41.4493,-78.396,223.45,8,16,0
2020-08-17 17:00:00,5.51,79.6,983.75,1.56,145.45,0.0,32.85,1.39,26.01,27.0591,-77.1626,290.59,8,17,0
2020-08-17 18:00:00,8.2,100.0,1009.84,0.0,168.48,0.0,71.48,0.0,21.05,32.3077,-74.9726,41.64,8,18,0
2020-08-17 19:00:00,10.96,68.61,1001.7,0.2,130.29,0.0,54.94,0.0,23.3,49.9496,-82.5549,17.23,8,19,0
2020-08-17 20:00:00,6.84,82.75,1002.03,0.03,85.77,0.0,56.85,0.0,17.76,38.6549,-75.3204,71.86,8,20,0
2020-08-17 21:00:00,4.48,97.31,1001.41,1.16,146.68,0.0,97.92,0.0,16.99,37.9789,-66.2431,45.53,8,21,0
2020-08-17 22:00:00,4.01,82.01,1019.07,4.88,200.65,0.25,69.24,0.0,21.38,30.4636,-66.6956,11.38,8,22,0
2020-08-17 23:00:00,5.16,76.92,1000.55,0.0,136.59,0.0,76.31,0.0,21.24,40.9892,-67.5481,147.04,8,23,0
2020-08-18 00:00:00,1.75,76.21,1026.74,3.12,190.52,0.0,72.46,0.0,21.56,34.0527,-87.1054,49.37,8,0,1
2020-08-18 01:00:00,2.81,80.0,1014.81,2.54,203.36,0.0,55.03,0.0,22.09,42.8873,-68.7271,62.81,8,1,1
2020-08-18 02:00:00,8.24,70.82,1041.24,0.0,217.64,0.0,58.59,0.0,23.95,31.1249,-72.0371,15.21,8,2,1
2020-08-18 03:00:00,4.11,76.25,1026.35,9.67,221.25,0.0,19.55,0.0,25.77,14.2504,-65.1072,237.04,8,3,1
2020-08-18 04:00:00,8.12,85.91,1029.07,0.37,220.15,0.0,65.5,0.0,22.62,53.7849,-80.7001,74.84,8,4,1
2020-08-18 05:00:00,10.17,80.81,1030.82,0.0,260.09,0.0,68.99,0.0,20.36,30.8024,-66.6266,32.74,8,5,1
2020-08-18 06:00:00,11.47,88.35,1015.16,0.0,268.76,0.0,78.45,0.0,22.07,45.4684,-82.8366,322.5,8,6,1
2020-08-18 07:00:00,12.81,71.99,997.27,1.33,138.75,0.0,47.96,1.08,25.29,38.1467,-95.9958,208.33,8,7,1
2020-08-18 08:00:00,11.52,79.26,994.55,0.0,251.57,0.0,73.19,1.07,20.67,54.7334,-66.5567,46.18,8,8,1
2020-08-18 09:00:00,12.89,79.8,1005.67,0.0,147.45,0.0,46.75,3.01,22.71,61.22,-82.0094,203.19,8,9,1
2020-08-18 10:00:00,8.84,74.51,1010.96,0.0,70.56,0.0,78.88,1.46,21.4,47.3066,-78.7354,33.56,8,10,1
2020-08-18 11:00:00,14.86,80.93,1009.62,0.0,245.57,0.0,67.97,2.48,22.14,20.5146,-77.9179,49.97,8,11,1
2020-08-18 12:00:00,10.56,66.69,1014.45,4.74,266.35,0.0,60.13,3.19,22.22,37.2189,-62.8512,77.89,8,12,1
2020-08-18 13:00:00,8.77,78.08,1019.97,1.68,252.26,0.0,69.59,2.35,19.98,42.7108,-70.1379,70.58,8,13,1
2020-08-18 14:00:00,9.91,73.43,973.73,14.86,144.26,0.0,48.77,3.55,23.3,50.3103,-83.6452,162.99,8,14,1
2020-08-18 15:00:00,16.83,76.96,992.19,5.07,142.63,0.0,41.12,3.33,21.22,29.1778,-54.4233,14.17,8,15,1
2020-08-18 16:00:00,15.59,89.35,1027.78,0.0,179.8,0.0,65.24,1.39,18.82,31.9937,-81.2675,299.26,8,16,1
2020-08-18 17:00:00,8.72,83.28,1010.17,5.51,259.03,0.0,64.26,0.74,22.32,50.8325,-68.9276,27.17,8,17,1
2020-08-18 18:00:00,10.65,89.48,1033.28,11.97,97.19,1.97,100.0,0.0,15.43,47.2577,-64.8946,554.12,8,18,1
2020-08-18 19:00:00,15.74,70.25,1017.86,11.96,194.01,0.0,65.52,0.0,23.73,35.5368,-70.128,248.37,8,19,1
2020-08-18 20:00:00,7.56,100.0,1049.62,1.79,260.11,0.0,76.7,0.0,20.73,46.0695,-70.2642,42.86,8,20,1
2020-08-18 21:00:00,5.53,87.09,1002.39,0.0,145.93,0.0,55.19,0.0,20.27,39.4276,-70.4614,137.63,8,21,1
2020-08-18 22:00:00,6.86,77.45,1022.64,2.56,111.79,0.0,65.2,0.0,22.48,54.3018,-80.598,346.87,8,22,1
2020-08-18 23:00:00,0.32,81.98,1008.45,2.37,274.99,0.0,50.79,0.0,21.63,53.2761,-71.5641,63.54,8,23,1
2020-08-19 00:00:00,6.27,85.66,1023.61,1.18,184.13,0.0,71.22,0.0,18.46,32.736,-62.1933,15.89,8,0,2
2020-08-19 01:00:00,1.2,68.63,1001.58,8.61,214.21,0.0,57.06,0.0,24.9,23.1161,-78.3923,11.23,8,1,2
2020-08-19 02:00:00,0.78,73.41,1030.07,3.46,184.72,0.0,64.4,0.0,23.87,31.8622,-79.134,34.39,8,2,2
2020-08-19 03:00:00,8.2,88.51,1008.53,3.44,188.03,0.0,73.12,0.0,16.82,39.6568,-80.402,29.22,8,3,2
2020-08-19 04:00:00,4.17,80.27,1022.69,8.85,172.44,0.0,49.42,0.0,24.16,35.9471,-62.7127,21.33,8,4,2
2020-08-19 05:00:00,12.35,74.69,1002.27,7.54,128.92,0.0,70.35,0.0,27.6,48.9233,-65.011,0.63,8,5,2
2020-08-19 06:00:00,9.7,82.61,1014.56,5.11,193.29,2.23,82.52,0.0,16.67,51.2808,-86.5238,57.33,8,6,2
2020-08-19 07:00:00,13.92,72.23,1018.6,4.09,169.99,0.0,24.44,1.56,22.54,37.991,-69.4403,159.38,8,7,2
2020-08-19 08:00:00,11.94,86.45,1009.7,2.42,162.07,0.0,71.92,1.12,25.78,32.4495,-63.7063,12.46,8,8,2
2020-08-19 09:00:00,13.58,47.58,1014.62,6.6,108.94,0.0,40.22,3.38,25.65,42.4072,-60.0044,40.63,8,9,2
2020-08-19 10:00:00,9.35,90.85,1016.84,4.79,84.11,0.0,100.0,0.0,24.16,44.3082,-68.8528,24.53,8,10,2
2020-08-19 11:00:00,16.32,85.86,1023.46,4.15,107.87,0.0,61.56,2.97,17.95,58.7362,-83.9596,155.22,8,11,2
2020-08-19 12:00:00,14.6,88.33,1021.56,5.31,215.11,0.0,57.76,3.38,23.24,39.2504,-70.6346,209.62,8,12,2
2020-08-19 13:00:00,11.35,96.86,1004.12,3.01,148.11,0.0,71.67,2.19,20.18,42.7312,-73.9445,40.47,8,13,2
2020-08-19 14:00:00,14.2,71.22,999.88,9.55,182.57,0.0,52.46,3.29,25.07,29.4753,-76.9761,148.14,8,14,2
2020-08-19 15:00:00,10.89,86.03,1016.14,4.95,148.87,0.0,72.73,1.54,20.22,51.065,-70.6408,73.09,8,15,2
2020-08-19 16:00:00,9.87,100.0,1016.65,8.97,172.89,1.24,59.34,1.63,17.7,37.6817,-105.5893,17.41,8,16,2
2020-08-19 17:00:00,12.91,78.1,1015.76,8.91,225.9,0.0,64.27,0.74,21.21,44.6704,-61.1808,77.99,8,17,2
2020-08-19 18:00:00,11.19,100.0,1025.73,3.21,231.99,0.0,42.46,0.0,21.77,35.8526,-77.4047,12.48,8,18,2
2020-08-19 19:00:00,5.14,71.8,1022.21,3.45,236.21,0.0,60.53,0.0,20.6,30.6266,-64.4086,54.47,8,19,2
2020-08-19 20:00:00,2.97,97.22,1011.09,3.64,219.62,0.0,94.33,0.0,20.74,25.8013,-79.666,54.62,8,20,2
2020-08-19 21:00:00,4.37,95.28,997.32,7.55,239.74,0.0,84.88,0.0,20.73,44.0555,-73.2914,128.64,8,21,2
2020-08-19 22:00:00,7.48,90.76,1012.23,15.77,158.57,0.0,59.93,0.0,18.49,53.8779,-67.8716,92.8,8,22,2
2020-08-19 23:00:00,2.17,100.0,1034.4,3.23,155.13,0.0,63.47,0.0,19.07,54.2159,-78.5891,11.87,8,23,2
2020-08-20 00:00:00,8.67,86.2,1007.83,4.87,265.03,0.0,44.68,0.0,20.22,47.977,-61.5198,28.3,8,0,3
2020-08-20 01:00:00,1.08,79.12,1024.77,7.68,117.57,0.0,87.12,0.0,24.47,48.3065,-62.442,84.14,8,1,3
2020-08-20 02:00:00,6.36,89.0,1022.25,6.27,201.69,0.0,95.03,0.0,17.1,38.4056,-82.9201,57.08,8,2,3
2020-08-20 03:00:00,8.62,97.96,1010.2,2.29,194.52,0.0,71.05,0.0,21.12,36.9012,-69.8559,80.89,8,3,3
2020-08-20 04:00:00,1.65,96.47,981.34,7.09,192.32,0.0,85.4,0.0,19.82,50.3282,-71.9863,92.05,8,4,3
2020-08-20 05:00:00,10.06,92.27,1000.67,5.65,228.92,0.0,84.28,0.0,19.52,44.4713,-84.1116,94.35,8,5,3
2020-08-20 06:00:00,6.67,69.08,1018.78,1.62,267.62,0.0,48.84,0.0,23.22,39.1052,-58.1071,76.11,8,6,3
2020-08-20 07:00:00,7.47,88.26,1032.99,2.86,224.58,0.0,65.84,0.71,24.1,32.1103,-102.9964,117.26,8,7,3
2020-08-20 08:00:00,6.07,85.92,996.4,2.25,136.91,0.0,17.8,3.29,22.93,34.8655,-64.4993,33.12,8,8,3
2020-08-20 09:00:00,10.2,83.9,1020.24,3.92,196.09,0.0,36.01,3.62,19.18,33.9507,-87.4283,20.87,8,9,3
2020-08-20 10:00:00,6.34,74.76,1026.98,1.37,217.69,0.0,84.45,1.08,26.88,28.3103,-65.3835,100.66,8,10,3
2020-08-20 11:00:00,12.43,79.48,1016.57,2.71,286.1,0.0,78.57,1.66,24.42,35.0333,-79.9785,65.99,8,11,3
2020-08-20 12:00:00,10.18,100.0,1020.88,7.43,183.78,0.0,57.21,3.42,18.85,42.6669,-70.1384,6.61,8,12,3
2020-08-20 13:00:00,12.15,82.99,1017.42,1.6,122.71,0.0,94.29,0.44,21.38,43.4452,-52.4928,50.47,8,13,3
2020-08-20 14:00:00,8.03,75.04,1034.45,1.35,134.59,0.0,82.58,1.21,19.75,39.8119,-102.2286,28.79,8,14,3
2020-08-20 15:00:00,9.11,85.07,1003.53,5.57,79.0,0.0,53.05,2.66,22.51,40.7698,-78.5528,64.22,8,15,3
2020-08-20 16:00:00,7.4,97.22,1016.09,4.04,241.96,0.0,93.74,0.25,20.66,49.384,-66.4099,9.44,8,16,3
2020-08-20 17:00:00,11.12,74.02,1041.04,0.0,217.25,0.0,76.76,0.48,22.51,35.4611,-84.8662,16.31,8,17,3
2020-08-20 18:00:00,11.62,81.42,1035.96,0.0,250.62,0.0,69.61,0.0,22.46,40.8738,-70.9884,0.21,8,18,3
2020-08-20 19:00:00,5.95,83.72,1006.72,14.17,224.03,0.0,82.3,0.0,19.53,32.3454,-67.0872,104.57,8,19,3
2020-08-20 20:00:00,11.62,85.88,1016.36,0.0,244.88,0.0,66.96,0.0,15.65,43.3559,-63.085,35.87,8,20,3
2020-08-20 21:00:00,11.63,89.88,1014.13,2.68,215.54,0.0,91.63,0.0,18.75,36.6725,-69.4148,28.33,8,21,3
2020-08-20 22:00:00,3.29,92.26,1031.52,0.0,133.06,0.0,29.63,0.0,19.71,44.7316,-82.165,215.42,8,22,3
2020-08-20 23:00:00,0.44,100.0,1019.6,7.97,298.94,0.0,74.62,0.0,19.53,45.6531,-91.0282,18.64,8,23,3
2020-08-21 00:00:00,3.22,83.92,1003.79,1.29,70.13,0.0,79.04,0.0,23.84,51.0962,-67.2963,7.42,8,0,4
2020-08-21 01:00:00,2.07,83.21,983.32,3.54,214.38,0.0,77.64,0.0,23.58,47.7702,-68.6991,179.71,8,1,4
2020-08-21 02:00:00,3.54,89.63,1018.61,0.0,182.03,0.0,65.43,0.0,21.89,39.3822,-73.9074,155.32,8,2,4
2020-08-21 03:00:00,3.51,76.91,1000.58,11.13,174.44,0.0,73.02,0.0,20.56,21.3569,-83.4907,264.87,8,3,4
2020-08-21 04:00:00,5.48,74.53,1019.41,1.74,198.71,0.0,64.67,0.0,24.29,37.6343,-82.6189,166.82,8,4,4
2020-08-21 05:00:00,5.94,82.04,1000.57,0.42,169.79,0.0,93.21,0.0,22.6,29.5488,-67.6828,187.15,8,5,4
2020-08-21 06:00:00,6.87,91.14,1029.23,1.67,85.87,0.0,85.5,0.0,21.81,30.2362,-78.4219,36.87,8,6,4
2020-08-21 07:00:00,15.05,67.91,1030.92,0.57,144.11,0.0,50.94,1.02,19.95,44.9913,-70.7345,20.49,8,7,4
2020-08-21 08:00:00,12.8,76.41,984.8,0.0,223.41,0.0,58.7,1.65,25.01,56.5005,-77.3236,69.34,8,8,4
2020-08-21 09:00:00,10.64,89.97,1018.72,4.07,187.02,0.0,85.62,0.81,19.77,39.2005,-68.8209,180.39,8,9,4
2020-08-21 10:00:00,14.13,94.87,999.97,0.0,42.34,0.0,57.22,2.96,22.8,32.2504,-74.6841,144.07,8,10,4
2020-08-21 11:00:00,9.51,97.48,1033.47,0.0,154.58,0.0,95.06,0.38,20.07,47.8503,-65.375,4.42,8,11,4
2020-08-21 12:00:00,13.9,86.35,1007.07,0.0,155.67,0.0,79.0,1.68,24.22,34.3315,-80.6071,59.03,8,12,4
2020-08-21 13:00:00,14.97,89.37,999.47,0.0,150.16,0.0,94.27,0.44,19.24,57.7846,-77.2441,21.48,8,13,4
2020-08-21 14:00:00,5.71,84.5,1025.27,2.32,63.86,0.0,51.57,3.36,22.09,26.051,-84.8315,146.61,8,14,4
2020-08-21 15:00:00,11.23,87.99,1023.56,0.0,115.65,0.0,57.9,2.38,19.15,25.997,-70.3868,16.34,8,15,4
2020-08-21 16:00:00,8.68,83.77,1012.05,0.76,197.74,0.0,85.03,0.6,20.16,41.9226,-87.3086,146.32,8,16,4
2020-08-21 17:00:00,7.4,85.18,1015.86,0.75,259.86,0.0,42.16,1.2,23.71,23.2824,-65.8894,121.51,8,17,4
